id,q1_1,q1_2,q1_3,q1_4,q2_1,q2_2,q2_3,q3_1,q3_2,q3_3,q4_1,q4_2,q4_3,q5_1,q5_2,q6_1,q6_2,ordning,block,tax,donation,certification,offset,private,industrial,public,privateM,publicM,price0,price1,price2,price3,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,choice12,choice22,choice32,choice42,choice52,choice62,choice72,choice82,q8,q10,q11,q12,q13_1,q13_2,q13_3,q13_4,q14,q15_1,q15_2,q15_3,q15_4,q16,yourdonation,total_time_seconds
1833,3,1,2,4,3,3,3,3,1,3,4,4,4,2,1,3,3,2,7,"Skattebetalning: (En ökning av din nettoskattebetalning, med det uttryckliga syftet att stödja bevarande och återställande av biologisk mångfald.)",Frivillig donation: (En frivillig privat donation till civilsamhällesorganisationer som arbetar med att återställa och bevara den biologiska mångfalden.),Marknadscertifiering: (Ett högre pris för en certifierad vara som produceras på ett biologiskt mångfaldsvänligt sätt.),"Obligatorisk kompensation: (Staten kräver att företag kompenserar för sin påverkan på den biologiska mångfalden, vilket leder till att marknadspriserna stiger.)",Småskaliga privata ägare: (Skydd av biologisk mångfald på småskalig privat mark genom att betala markägaren för att avsätta mark för biologisk mångfald),Industriella företag: (Skydd av biologisk mångfald på stora industriella markområden genom att betala markägaren för att avsätta mark från produktion),Offentlig mark: (Skydd av biologisk mångfald på offentlig mark genom att skapa skyddade områden),"Privat, oberoende granskning: (Övervakning av den privata markägaren och en oberoende revisor, till exempel ett konsultföretag)",Offentlig förvaltning: (Offentlig övervakning och tillsyn av en statlig myndighet eller ett statligt organ),492 SEK per år,2460 SEK per år,4920 SEK per år,7380 SEK per år,NA,NA,NA,NA,NA,NA,NA,NA,b,b,b,b,a,b,b,a,3,2,4,3,3,3,4,4,4,3,4,5,5,2,400,602.99
1834,1,1,2,3,4,3,3,3,1,3,5,5,5,1,2,4,3,2,7,"Skattebetalning: (En ökning av din nettoskattebetalning, med det uttryckliga syftet att stödja bevarande och återställande av biologisk mångfald.)",Frivillig donation: (En frivillig privat donation till civilsamhällesorganisationer som arbetar med att återställa och bevara den biologiska mångfalden.),Marknadscertifiering: (Ett högre pris för en certifierad vara som produceras på ett biologiskt mångfaldsvänligt sätt.),"Obligatorisk kompensation: (Staten kräver att företag kompenserar för sin påverkan på den biologiska mångfalden, vilket leder till att marknadspriserna stiger.)",Småskaliga privata ägare: (Skydd av biologisk mångfald på småskalig privat mark genom att betala markägaren för att avsätta mark för biologisk mångfald),Industriella företag: (Skydd av biologisk mångfald på stora industriella markområden genom att betala markägaren för att avsätta mark från produktion),Offentlig mark: (Skydd av biologisk mångfald på offentlig mark genom att skapa skyddade områden),"Privat, oberoende granskning: (Övervakning av den privata markägaren och en oberoende revisor, till exempel ett konsultföretag)",Offentlig förvaltning: (Offentlig övervakning och tillsyn av en statlig myndighet eller ett statligt organ),492 SEK per år,2460 SEK per år,4920 SEK per år,7380 SEK per år,NA,NA,NA,NA,NA,NA,NA,NA,3,a,3,3,b,3,3,3,2,2,4,3,4,4,4,4,4,4,4,4,3,10,300,1210.58
1835,3,1,2,4,4,2,3,2,1,3,5,3,2,2,1,5,3,1,6,"Skattebetalning: (En ökning av din nettoskattebetalning, med det uttryckliga syftet att stödja bevarande och återställande av biologisk mångfald.)",Frivillig donation: (En frivillig privat donation till civilsamhällesorganisationer som arbetar med att återställa och bevara den biologiska mångfalden.),Marknadscertifiering: (Ett högre pris för en certifierad vara som produceras på ett biologiskt mångfaldsvänligt sätt.),"Obligatorisk kompensation: (Staten kräver att företag kompenserar för sin påverkan på den biologiska mångfalden, vilket leder till att marknadspriserna stiger.)",Småskaliga privata ägare: (Skydd av biologisk mångfald på småskalig privat mark genom att betala markägaren för att avsätta mark för biologisk mångfald),Industriella företag: (Skydd av biologisk mångfald på stora industriella markområden genom att betala markägaren för att avsätta mark från produktion),Offentlig mark: (Skydd av biologisk mångfald på offentlig mark genom att skapa skyddade områden),"Privat, oberoende granskning: (Övervakning av den privata markägaren och en oberoende revisor, till exempel ett konsultföretag)",Offentlig förvaltning: (Offentlig övervakning och tillsyn av en statlig myndighet eller ett statligt organ),492 SEK per år,2460 SEK per år,4920 SEK per år,7380 SEK per år,b,a,a,a,b,a,b,b,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,2,2,3,5,4,4,2,4,4,3,5,500,663
1836,3,1,2,3,5,4,2,2,1,3,5,5,5,1,2,5,5,1,11,"Skattebetalning: (En ökning av din nettoskattebetalning, med det uttryckliga syftet att stödja bevarande och återställande av biologisk mångfald.)",Frivillig donation: (En frivillig privat donation till civilsamhällesorganisationer som arbetar med att återställa och bevara den biologiska mångfalden.),Marknadscertifiering: (Ett högre pris för en certifierad vara som produceras på ett biologiskt mångfaldsvänligt sätt.),"Obligatorisk kompensation: (Staten kräver att företag kompenserar för sin påverkan på den biologiska mångfalden, vilket leder till att marknadspriserna stiger.)",Småskaliga privata ägare: (Skydd av biologisk mångfald på småskalig privat mark genom att betala markägaren för att avsätta mark för biologisk mångfald),Industriella företag: (Skydd av biologisk mångfald på stora industriella markområden genom att betala markägaren för att avsätta mark från produktion),Offentlig mark: (Skydd av biologisk mångfald på offentlig mark genom att skapa skyddade områden),"Privat, oberoende granskning: (Övervakning av den privata markägaren och en oberoende revisor, till exempel ett konsultföretag)",Offentlig förvaltning: (Offentlig övervakning och tillsyn av en statlig myndighet eller ett statligt organ),492 SEK per år,2460 SEK per år,4920 SEK per år,7380 SEK per år,b,b,a,a,a,b,a,a,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,4,4,4,4,3,3,5,5,4,10,300,1133.89
1838,3,1,2,4,4,2,5,2,1,3,5,5,5,2,1,5,2,1,8,"Skattebetalning: (En ökning av din nettoskattebetalning, med det uttryckliga syftet att stödja bevarande och återställande av biologisk mångfald.)",Frivillig donation: (En frivillig privat donation till civilsamhällesorganisationer som arbetar med att återställa och bevara den biologiska mångfalden.),Marknadscertifiering: (Ett högre pris för en certifierad vara som produceras på ett biologiskt mångfaldsvänligt sätt.),"Obligatorisk kompensation: (Staten kräver att företag kompenserar för sin påverkan på den biologiska mångfalden, vilket leder till att marknadspriserna stiger.)",Småskaliga privata ägare: (Skydd av biologisk mångfald på småskalig privat mark genom att betala markägaren för att avsätta mark för biologisk mångfald),Industriella företag: (Skydd av biologisk mångfald på stora industriella markområden genom att betala markägaren för att avsätta mark från produktion),Offentlig mark: (Skydd av biologisk mångfald på offentlig mark genom att skapa skyddade områden),"Privat, oberoende granskning: (Övervakning av den privata markägaren och en oberoende revisor, till exempel ett konsultföretag)",Offentlig förvaltning: (Offentlig övervakning och tillsyn av en statlig myndighet eller ett statligt organ),492 SEK per år,2460 SEK per år,4920 SEK per år,7380 SEK per år,a,b,a,a,a,a,b,b,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,5,4,3,4,4,3,2,3,4,4,7,750,990.73
1839,3,1,2,4,4,3,3,2,1,3,5,5,5,2,1,5,3,2,4,"Skattebetalning: (En ökning av din nettoskattebetalning, med det uttryckliga syftet att stödja bevarande och återställande av biologisk mångfald.)",Frivillig donation: (En frivillig privat donation till civilsamhällesorganisationer som arbetar med att återställa och bevara den biologiska mångfalden.),Marknadscertifiering: (Ett högre pris för en certifierad vara som produceras på ett biologiskt mångfaldsvänligt sätt.),"Obligatorisk kompensation: (Staten kräver att företag kompenserar för sin påverkan på den biologiska mångfalden, vilket leder till att marknadspriserna stiger.)",Småskaliga privata ägare: (Skydd av biologisk mångfald på småskalig privat mark genom att betala markägaren för att avsätta mark för biologisk mångfald),Industriella företag: (Skydd av biologisk mångfald på stora industriella markområden genom att betala markägaren för att avsätta mark från produktion),Offentlig mark: (Skydd av biologisk mångfald på offentlig mark genom att skapa skyddade områden),"Privat, oberoende granskning: (Övervakning av den privata markägaren och en oberoende revisor, till exempel ett konsultföretag)",Offentlig förvaltning: (Offentlig övervakning och tillsyn av en statlig myndighet eller ett statligt organ),492 SEK per år,2460 SEK per år,4920 SEK per år,7380 SEK per år,NA,NA,NA,NA,NA,NA,NA,NA,b,b,b,a,a,a,a,b,2,1,5,4,3,3,4,4,3,2,2,4,4,1,1000,934.49
1840,3,1,2,4,3,3,2,2,1,3,5,4,4,2,1,3,3,1,2,"Skattebetalning: (En ökning av din nettoskattebetalning, med det uttryckliga syftet att stödja bevarande och återställande av biologisk mångfald.)",Frivillig donation: (En frivillig privat donation till civilsamhällesorganisationer som arbetar med att återställa och bevara den biologiska mångfalden.),Marknadscertifiering: (Ett högre pris för en certifierad vara som produceras på ett biologiskt mångfaldsvänligt sätt.),"Obligatorisk kompensation: (Staten kräver att företag kompenserar för sin påverkan på den biologiska mångfalden, vilket leder till att marknadspriserna stiger.)",Småskaliga privata ägare: (Skydd av biologisk mångfald på småskalig privat mark genom att betala markägaren för att avsätta mark för biologisk mångfald),Industriella företag: (Skydd av biologisk mångfald på stora industriella markområden genom att betala markägaren för att avsätta mark från produktion),Offentlig mark: (Skydd av biologisk mångfald på offentlig mark genom att skapa skyddade områden),"Privat, oberoende granskning: (Övervakning av den privata markägaren och en oberoende revisor, till exempel ett konsultföretag)",Offentlig förvaltning: (Offentlig övervakning och tillsyn av en statlig myndighet eller ett statligt organ),492 SEK per år,2460 SEK per år,4920 SEK per år,7380 SEK per år,a,b,3,a,3,3,b,a,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,3,2,1,2,2,1,1,5,4,2,1000,647.24
1841,3,1,2,4,5,2,3,2,1,3,5,5,5,2,1,5,1,2,5,"Skattebetalning: (En ökning av din nettoskattebetalning, med det uttryckliga syftet att stödja bevarande och återställande av biologisk mångfald.)",Frivillig donation: (En frivillig privat donation till civilsamhällesorganisationer som arbetar med att återställa och bevara den biologiska mångfalden.),Marknadscertifiering: (Ett högre pris för en certifierad vara som produceras på ett biologiskt mångfaldsvänligt sätt.),"Obligatorisk kompensation: (Staten kräver att företag kompenserar för sin påverkan på den biologiska mångfalden, vilket leder till att marknadspriserna stiger.)",Småskaliga privata ägare: (Skydd av biologisk mångfald på småskalig privat mark genom att betala markägaren för att avsätta mark för biologisk mångfald),Industriella företag: (Skydd av biologisk mångfald på stora industriella markområden genom att betala markägaren för att avsätta mark från produktion),Offentlig mark: (Skydd av biologisk mångfald på offentlig mark genom att skapa skyddade områden),"Privat, oberoende granskning: (Övervakning av den privata markägaren och en oberoende revisor, till exempel ett konsultföretag)",Offentlig förvaltning: (Offentlig övervakning och tillsyn av en statlig myndighet eller ett statligt organ),492 SEK per år,2460 SEK per år,4920 SEK per år,7380 SEK per år,NA,NA,NA,NA,NA,NA,NA,NA,b,b,b,a,b,a,a,b,2,1,3,3,2,2,3,5,3,2,3,4,5,1,1000,598.05
1842,3,4,4,1,2,2,3,3,1,1,4,5,4,2,1,4,4,2,12,"Skattebetalning: (En ökning av din nettoskattebetalning, med det uttryckliga syftet att stödja bevarande och återställande av biologisk mångfald.)",Frivillig donation: (En frivillig privat donation till civilsamhällesorganisationer som arbetar med att återställa och bevara den biologiska mångfalden.),Marknadscertifiering: (Ett högre pris för en certifierad vara som produceras på ett biologiskt mångfaldsvänligt sätt.),"Obligatorisk kompensation: (Staten kräver att företag kompenserar för sin påverkan på den biologiska mångfalden, vilket leder till att marknadspriserna stiger.)",Småskaliga privata ägare: (Skydd av biologisk mångfald på småskalig privat mark genom att betala markägaren för att avsätta mark för biologisk mångfald),Industriella företag: (Skydd av biologisk mångfald på stora industriella markområden genom att betala markägaren för att avsätta mark från produktion),Offentlig mark: (Skydd av biologisk mångfald på offentlig mark genom att skapa skyddade områden),"Privat, oberoende granskning: (Övervakning av den privata markägaren och en oberoende revisor, till exempel ett konsultföretag)",Offentlig förvaltning: (Offentlig övervakning och tillsyn av en statlig myndighet eller ett statligt organ),492 SEK per år,2460 SEK per år,4920 SEK per år,7380 SEK per år,NA,NA,NA,NA,NA,NA,NA,NA,3,b,b,a,a,b,b,b,5,2,5,3,3,3,5,3,3,1,1,1,1,10,500,848.66
1847,3,1,2,4,4,1,1,2,1,3,5,5,3,2,1,5,3,1,5,"Skattebetalning: (En ökning av din nettoskattebetalning, med det uttryckliga syftet att stödja bevarande och återställande av biologisk mångfald.)",Frivillig donation: (En frivillig privat donation till civilsamhällesorganisationer som arbetar med att återställa och bevara den biologiska mångfalden.),Marknadscertifiering: (Ett högre pris för en certifierad vara som produceras på ett biologiskt mångfaldsvänligt sätt.),"Obligatorisk kompensation: (Staten kräver att företag kompenserar för sin påverkan på den biologiska mångfalden, vilket leder till att marknadspriserna stiger.)",Småskaliga privata ägare: (Skydd av biologisk mångfald på småskalig privat mark genom att betala markägaren för att avsätta mark för biologisk mångfald),Industriella företag: (Skydd av biologisk mångfald på stora industriella markområden genom att betala markägaren för att avsätta mark från produktion),Offentlig mark: (Skydd av biologisk mångfald på offentlig mark genom att skapa skyddade områden),"Privat, oberoende granskning: (Övervakning av den privata markägaren och en oberoende revisor, till exempel ett konsultföretag)",Offentlig förvaltning: (Offentlig övervakning och tillsyn av en statlig myndighet eller ett statligt organ),492 SEK per år,2460 SEK per år,4920 SEK per år,7380 SEK per år,3,3,b,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,1,4,4,3,4,3,2,3,4,4,10,500,406.17
